gender,age,bodyweight,beginner,novice,intermediate,advanced,elite
male,63,130,26,33,42,51,61
male,63,135,27,34,43,53,63
male,63,140,28,36,44,54,64
male,63,145,29,37,46,55,66
male,63,150,30,38,47,57,67
female,18,40,4,7,12,18,25
female,18,45,5,9,14,20,27
female,18,50,6,10,15,22,29
female,18,55,6,11,16,23,31
female,18,60,7,12,17,25,33
female,18,65,8,12,19,26,34
female,18,70,8,13,20,27,36
female,18,75,9,14,21,28,37
female,18,80,10,15,22,30,38
female,23,40,4,8,13,20,27
female,23,45,5,9,15,21,29
female,23,50,6,10,16,23,31
female,23,55,7,11,17,25,33
female,23,60,7,12,18,26,35
female,23,65,8,13,20,27,36
female,23,70,9,14,21,29,38
female,23,75,10,15,22,30,39
female,23,80,10,16,23,31,40
female,28,40,4,8,13,20,27
female,28,45,5,9,15,21,29
female,28,50,6,10,16,23,31
female,28,55,7,11,17,25,33
female,28,60,7,12,19,26,35
female,28,65,8,13,20,28,36
female,28,70,9,14,21,29,38
female,28,75,10,15,22,30,39
female,28,80,10,16,23,31,41
female,33,40,4,8,13,20,27
female,33,45,5,9,15,21,29
female,33,50,6,10,16,23,31
female,33,55,7,11,17,25,33
female,33,60,7,12,19,26,35
female,33,65,8,13,20,28,36
female,33,70,9,14,21,29,38
female,33,75,10,15,22,30,39
female,33,80,10,16,23,31,41
female,38,40,4,8,13,20,27
female,38,45,5,9,15,21,29
female,38,50,6,10,16,23,31
female,38,55,7,11,17,25,33
female,38,60,7,12,19,26,35
female,38,65,8,13,20,28,36
female,38,70,9,14,21,29,38
female,38,75,10,15,22,30,39
female,38,80,10,16,23,31,41
female,43,40,4,8,13,19,26
female,43,45,5,9,14,21,28
female,43,50,6,10,16,22,30
female,43,55,6,11,17,24,32
female,43,60,7,12,18,25,34
female,43,65,8,13,19,27,35
female,43,70,9,14,20,28,37
female,43,75,9,15,21,29,38
female,43,80,10,15,22,30,39
female,48,40,4,7,12,18,25
female,48,45,5,8,13,20,27
female,48,50,5,9,15,21,28
female,48,55,6,10,16,22,30
female,48,60,7,11,17,24,32
female,48,65,7,12,18,25,33
female,48,70,8,13,19,26,34
female,48,75,9,14,20,28,36
female,48,80,9,14,21,29,37
female,53,40,4,7,11,17,23
female,53,45,4,8,12,18,25
female,53,50,5,9,14,20,26
female,53,55,6,9,15,21,28
female,53,60,6,10,16,22,29
female,53,65,7,11,17,23,31
female,53,70,8,12,18,24,32
female,53,75,8,13,19,26,33
female,53,80,9,13,19,27,34
female,58,40,3,6,10,15,21
female,58,45,4,7,11,17,23
female,58,50,5,8,12,18,24
female,58,55,5,9,13,19,26
female,58,60,6,9,14,20,27
female,58,65,6,10,15,21,28
female,58,70,7,11,16,22,29
female,58,75,7,12,17,23,30
female,58,80,8,12,18,24,31
female,63,40,3,6,9,14,19
female,63,45,4,6,10,15,21
female,63,50,4,7,11,16,22
female,63,55,5,8,12,17,23
female,63,60,5,9,13,18,24
female,63,65,6,9,14,19,26
female,63,70,6,10,15,20,27
female,63,75,7,11,15,21,28
female,63,80,7,11,16,22,29
